idpk,CIK,year,assets,CurrentAssets,NoncurrentAssets,liabilities,CurrentLiabilities,NoncurrentLiabilities,LiabilitiesAndStockholdersEquity,equity,CommonStockValue,RetainedEarningsAccumulatedDeficit,AccumulatedOtherComprehensiveIncomeLoss,MinorityInterest,revenues,SalesRevenueNet,CostOfGoodsSold,GrossProfit,OperatingExpenses,SellingGeneralAndAdministrativeExpense,ResearchAndDevelopmentExpense,OperatingIncomeLoss,InterestExpense,IncomeBeforeIncomeTaxes,IncomeTaxExpenseBenefit,NetIncomeLoss,PreferredStockDividendsAndOtherAdjustments,NetIncomeLossAvailableToCommonStockholdersBasic,EarningsPerShareBasic,EarningsPerShareDiluted,WeightedAverageNumberOfSharesOutstandingBasic,WeightedAverageNumberOfDilutedSharesOutstanding,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInFinancingActivities,CashAndCashEquivalentsPeriodIncreaseDecrease,CashAndCashEquivalentsAtCarryingValue,PaymentsToAcquirePropertyPlantAndEquipment,ProceedsFromIssuanceOfCommonStock,PaymentsOfDividends,RepaymentsOfDebt,ProceedsFromIssuanceOfDebt,DepreciationAndAmortization,InventoryNet,AccountsReceivableNetCurrent,AccountsPayableCurrent,Goodwill,IntangibleAssetsNetExcludingGoodwill,PropertyPlantAndEquipmentNet,LongTermDebtNoncurrent,ShortTermBorrowings,IncomeTaxesPayableCurrent,EntityRegistrantName,EntityCentralIndexKey,TradingSymbol,EntityIncorporationStateCountryCode,EntityFilerCategory,DocumentPeriodEndDate,DocumentFiscalPeriodFocus,DocumentFiscalYearFocus,DocumentType,AmendmentFlag,CurrentFiscalYearEndDate,TL_TA,Debt_Assets,EBIT_InterestExpense,EBITDA_InterestExpense,CFO_Liabilities,CFO_DebtService,CurrentRatio,QuickRatio,WC_TA,ROA,OperatingMargin,DaysAR,DaysINV,DaysAP,CashConversionCycle,Accruals,DividendOmission,DebtIssuanceSpike,DebtRepaymentSpike,AltmanZPrime,AltmanZDoublePrime,OhlsonOScore,OhlsonOScoreProb,ZmijewskiXScore,SpringateSScore,TafflerZScore,FulmerHScore,GroverGScore,BeneishMScore,PiotroskiFScore,AIExpectedLikelihoodOfBankruptcyBase,AIExpectedLikelihoodOfBankruptcyExtended,AIExpectedLikelihoodOfBankruptcyBaseStrongerModelGPT,AIExpectedLikelihoodOfBankruptcyBaseStrongerModelGPTExplanation,AIExpectedLikelihoodOfBankruptcyBaseStrongerModelGROK,AIExpectedLikelihoodOfBankruptcyBaseStrongerModelGROKExplanation,AIExpectedLikelihoodOfBankruptcyExtendedStrongerModelGPT,AIExpectedLikelihoodOfBankruptcyExtendedStrongerModelGPTExplanation,AIExpectedLikelihoodOfBankruptcyExtendedStrongerModelGROK,AIExpectedLikelihoodOfBankruptcyExtendedStrongerModelGROKExplanation,AIExpectedLikelihoodOfBankruptcyAnnualReport,AIExpectedLikelihoodOfBankruptcyAnnualReportExplanation,BankruptcyIndicatingWordsCount,SolvencyIndicatingWordsCount,TotalCharactersCount,BankruptcyIndicatingWordsCountAdvanced,SolvencyIndicatingWordsCountAdvanced,AIExpectedLikelihoodOfBankruptcyAnnualReportStrongerModelGPT,AIExpectedLikelihoodOfBankruptcyAnnualReportStrongerModelGPTExplanation,AIExpectedLikelihoodOfBankruptcyAnnualReportMoreCharacters,AIExpectedLikelihoodOfBankruptcyAnnualReportMoreCharactersExplanation,BankruptcyIndicatingWordsCountAdvancedRobust,SolvencyIndicatingWordsCountAdvancedRobust
4587,1811999,2024,8160,8160.0,,1986441.0,1952441.0,34000.0,8160.0,-1583916.0,1733.0,-6305488.0,,,1069.0,,,534.0,159329.0,,,-158795.0,12520.0,,0.0,-171315.0,,,,,,,-35385.0,0.0,-18000,,8678.0,,0.0,,,,,,4170.0,45435.0,,,,,,,,,,,,,,,,,,243.43639705882,0.0,-12.683306709265,-12.683306709265,-0.017813265030273,-2.8262779552716,0.0041793836535906,0.0041793836535906,-238.26973039216,-20.994485294118,,,,,,-3.6721462050707,0,0,0,-886.14051506943,-4213.7632907373,1870.1729996532,1.0,1477.7626637764,-305.16054901961,-2552.1904509653,,-458.99456740196,-85.907220221452,2,85.0,60,100,"L/A 243.44 high; negative equity; neg working capital; net loss",100,"negative equity, minimal assets, high liabilities",95,"Ohlson 100% Z' -886.14 L/A 243.44 CR 0.00",100,"Severe negative equity, no liquidity, massive negative ROA, and extreme distress scores",85,"Microcap OTC company with negligible cash ($413), working capital deficit >$2.3M, recurring losses, debt in default and auditor going-concern — high near-term bankruptcy risk.",29,7,101641,118,17,50,"Small company with limited financial information; uncertain profitability and reliance on financing create moderate risk.",85,"Microcap with $413 cash, working capital deficit ~$2.33M, recurring losses, reliance on related‑party financing and substantial doubt about going concern—high near‑term bankruptcy risk.",112.5,17
10791,2012839,2024,585067000,,,303912000.0,,,,0.0,0.0,6154000.0,,,,,,,,,,,4565000.0,,948000.0,12805000.0,,,,,,,-486262000.0,,501563000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51944819994975,0.0,4.0127053669222,4.0127053669222,-1.6000092131933,-106.51960569551,,,0.0,0.021886382243401,,,,,,,0,0,0,0.10618692218156,0.24468821519587,,,-1.4376339803817,0.096119350433369,3.2,,0.16322645269687,,1,60.0,40,42,"profit; neg operating cash flow",44,"moderate leverage TL/TA 0.52; positive ROA 2.2%; net profit",55,"Z' 0.11 L/A 0.52 ROA 2.2% IC 4.01",45,"moderate leverage TL/TA 0.52; positive ROA 2.2%; net profit",5,"Large KKR-backed BDC with diversified portfolio, significant AUM, established adviser and governance; main risks are liquidity/tender offer mechanics but bankruptcy within a year is very unlikely.",61,34,504311,583,155,30,"Business development company investing in diversified loans; leverage raises some risk but steady investment income lowers bankruptcy likelihood.",8,"KKR Enhanced US Direct Lending Fund-L is a closed-end BDC/private credit vehicle with concentrated private loan exposures and leverage; fair diversification but higher credit and liquidity risk could pressure NAV in downturns, modest near-term bankruptcy risk.",581,149.5
3784,2024203,2024,60837526,690510.0,60147016.0,2194250.0,94250.0,,60837526.0,97081.0,206.0,-1413164.0,,,,,,,,,,-147438.0,,,,-59919.0,,,,,,,-258602.0,-60000000.0,60834472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036067377230297,0.0,,,-0.11785439216133,,7.3263660477454,7.3263660477454,0.0098008587660189,-0.0009849019830293,,,,,,,0,0,0,-0.0015948300024897,0.018738553005014,-8.3488428241782,0.0002366142295553,-4.0606784266727,0.0026548275483786,3.9701811273801,,0.064937678991088,,0,10.0,10,67,"L/A 0.04 low; current ratio 7.3; net loss; operating loss",32,"low leverage TL/TA 0.04; strong current ratio 7.33; ample cash/CL 7.33; negative ROA -0.1%; net loss",31,"Ohlson 0% Z' -0.00 L/A 0.04 CR 7.33",34,"low leverage TL/TA 0.04; strong current ratio 7.33; ample cash/CL 7.33; negative ROA -0.1%; net loss",25,"SPAC with no operating revenues yet, limited operating history, deadline to complete business combination and reliance on Trust Account and sponsor financing creates material execution risk.",77,16,423776,491,136.5,60,"Little public information and small size imply reliance on external funding; risk of default or liquidation is moderate‑high.",55,"SPAC with no operating business, limited operating history, finite timeframe to complete business combination and material reliance on trust funds and sponsor support — high execution/liquidity risk.",485.5,132
10560,1096343,2024,55045710000,,,39519817000.0,,,55045710000.0,14983928000.0,3517146000.0,11353101000.0,,72280000.0,11675335000.0,,,,,,,-93336000.0,196062000.0,,-48209000.0,-216277000.0,,-252277000.0,-23.72,-23.72,13580000.0,13580000.0,2709442000.0,-1670204000.0,-595311000,,3747060000.0,254712000.0,,,1255005000.0,1034052000.0,,617200000.0,,,2638838000.0,1747464000.0,1300000000.0,,,,,,,,,,,,,,,0.71794544933656,0.0,-0.47605349328274,-0.47605349328274,0.068559072528094,1.8672066830822,,,0.0,-0.0039290436984099,,,,,,-0.055814643019678,0,0,0,0.32866720008526,1.0590831839305,,,-0.19003024213876,-0.0052055195581999,3.2,,0.051291011742786,-4.6844918935923,3,17.0,5,49,"net loss; operating loss; pos operating cash flow; very large size",35,"negative net income, but positive equity and operating cash",67,"Z' 0.33 L/A 0.72 ROA -0.4% IC -0.48",40,"Slight negative ROA with moderate leverage and low predicted risk from other scores",8,"Markel (mkl): established diversified insurance and investment group with strong franchises, significant assets and long-dated debt—very low short-term bankruptcy risk.",8,79,563718,1527,253,10,"Diversified insurance and investment group with consistent profitability and significant capital reserves makes insolvency unlikely.",3,"Large, diversified, profitable insurance/investment group with strong equity, positive cash flow, low debt-to-capital (20%) and consistent operating income; bankruptcy risk extremely low.",1522,246
55,1372299,2024,64547000,42971000.0,,23983000.0,17089000.0,6894000.0,64547000.0,73981000.0,2567000.0,-286167000.0,,,,,,,18478000.0,,39573000.0,-18035000.0,,,0.0,-17326000.0,0.0,-17326000.0,-0.08,-0.08,225523627.0,225523627.0,-18240000.0,3441000.0,5496000,,70578000.0,1612000.0,5731000.0,,,500000.0,,,,3172000.0,,,17290000.0,2800000.0,,,,,,,,,,,,,,0.37155870915767,0.043379243032209,,,-0.76053871492307,,2.5145415179355,2.5145415179355,0.40097913148558,-0.26842455884859,,,,,,0.0088619990885909,0,0,0,-3.040182528951,-10.461343737749,-4.7088432149047,0.0089346525209215,-0.96414667691089,-0.44477651943545,4.8517586115626,,-0.22819720513734,-3.5865918172976,0,10.0,40,62,"L/A 0.37 low; current ratio 2.5; net loss; operating loss",30,"small net loss, positive equity, high cash reserves",38,"Ohlson 1% Z' -3.04 L/A 0.37 CR 2.51",50,"Negative ROA and cash flows but good liquidity and low Ohlson probability",45,"Ocugen: clinical-stage biotech with multiple programs, recent financings but heavy R&D burn, regulatory and funding dependence — moderate short-term bankruptcy risk if funding or trial setbacks occur.",53,4,670439,849.5,324,70,"Clinical‑stage biotechnology firm with no commercial products, recurring losses and heavy R&D spend faces high financing risk.",25,"Clinical-stage biotech (Ocugen) with multiple advancing programs, recent positive trial data and regulatory progress but high R&D burn, need for additional financing and typical biotech commercial/approval risks.",847.5,304.5
7018,1091667,2024,147193000000,4132000000.0,,,13214000000.0,,147193000000.0,11086000000.0,,-12260000000.0,,3632000000.0,54022000000.0,,,,32876000000.0,,,11962000000.0,,,1613000000.0,5055000000.0,,,31.3,30.74,161501355.0,164433596.0,14925000000.0,-9114000000.0,-5767000000,,709000000.0,9376000000.0,,,,,,,2965000000.0,,29668000000.0,,39520000000.0,95777000000.0,,,,,,,,,,,,,,0.0,0.65068991052564,,,,,0.31269865294385,0.31269865294385,-0.061701303730476,0.034342665751768,,,,,,-0.067668554347379,0,0,0,0.13770980956975,-0.13017521213645,,,-4.4532912012712,0.18593873349955,2.2412212537281,,0.23127777136141,-5.0841351224267,6,35.0,85,40,"neg working capital; profit; operating profit; pos operating cash flow",20,"Profitable with strong cash flows despite negative retained earnings",61,"Z' 0.14 CR 0.31 ROA 3.4% CFO/A 10.1%",50,"High debt and low liquidity pose significant risk despite positive earnings",10,"Charter Communications is a large cash-generating telecom with significant debt but strong scale and predictable cash flows; default risk low near-term.",7,58,489054,326,206.5,20,"Large cable operator with high leverage but strong recurring cash flow reduces bankruptcy risk to a low‑moderate level.",3,"Major telecom operator (Charter) with large scale, strong cash flows and diversified services; regulatory and leverage risks exist but bankruptcy risk negligible within a year.",314.5,203
3861,1868573,2024,69802218,677286.0,,1624253.0,745503.0,,69802218.0,-552332.0,,-1616517.0,,,,,,,,,,-920696.0,,,0.0,-192362.0,,,,,,17575000.0,-225658.0,110596281.0,-110471281,,,,,,1625000.0,,,,,,,,,,520600.0,,,,,,,,,,,,,0.023269360867587,0.007458215726039,,,-0.13893032674097,-0.13886646153846,0.90849533804693,0.90849533804693,-0.0009772898620499,-0.0027558150086291,,,,,,0.0002681861670467,0,0,0,-0.20411976858951,-0.52760067915014,-7.7016022967789,0.0004518978962907,-4.1513294941637,-0.041500117231232,4.1283929285546,,0.010532573391866,-5.2659611981068,2,30.0,6,85,"L/A 0.02 low; neg working capital; net loss; operating loss",85,"negative equity, net loss",36,"Ohlson 0% Z' -0.20 L/A 0.02 CR 0.91",50,"Slight negative ROA and marginal liquidity with low Ohlson probability",,,97,16,508046,602,133.5,40,"Special‑purpose acquisition company facing deadlines to consummate a business combination; failure would lead to liquidation but not bankruptcy.",60,"Blank-check SPAC with no operating history, repeated deadline extensions, reliance on external financings and significant redemption/liquidity risk.",592.5,129.5
5126,1556727,2024,2201797000,,,2038457000.0,,,2201797000.0,158881000.0,96000.0,79700000.0,,0.0,,,,,,,,,6977000.0,,825000.0,3528000.0,,3508000.0,0.39,0.39,8911294.0,8939601.0,6790000.0,-35313000.0,123544000,,,559000.0,,671000.0,,,,,,,,,18049000.0,,,,,,,,,,,,,,,0.9258151409962,0.0,1.6239071234055,1.6239071234055,0.0033309508123056,0.97319764941952,,,0.0,0.0016023275533576,,,,,,-0.0015372772049642,0,0,0,0.079383001909099,0.23442316146135,,,0.9699358296882,0.015797596236165,3.2,,0.074490655133057,-4.4426626804536,5,8.0,2,40,"L/A 0.93 elevated; thin equity; profit; pos operating cash flow",15,"Modest positive net income, positive equity, positive cash flow",67,"Z' 0.08 L/A 0.93 ROA 0.2% IC 1.62",74,"High Ohlson probability indicates elevated risk despite other factors",8,"Community bank with substantial assets, regulatory oversight, diversified loan portfolio and access to FHLB/Fed facilities; low short-term insolvency probability.",37,35,658039,717.5,238.5,25,"Community bank with stable loan portfolio and earnings; some regional exposure but overall low probability of insolvency.",8,"First Northwest Bancorp — Well-capitalized community bank with $2.23B assets, $153.9M equity, diversified deposits and regulatory oversight; low near-term default risk.",712.5,237
5819,1442999,2024,12376963,237184.0,,389721.0,2127103.0,,12376963.0,11062996.0,807048.0,-9576247.0,,,,,,,812689.0,,18472.0,-812689.0,,,,-812689.0,,,,,,,-216121.0,-18147.0,51380,,,,802500.0,,,,,986.0,,611805.0,,,,,,,,,,,,,,,,,,0.031487611298507,0.0,,,-0.55455312903333,,0.11150564876266,0.1110421075049,-0.15269650559673,-0.065661422757748,,,,,,-0.048689642946862,0,0,0,10.953694496038,25.841066134271,-2.4112872055831,0.082316030194731,-3.8245981905936,-0.35885796863092,2.886035519182,,-0.41741013453785,-5.3207450526703,2,70.0,90,85,"L/A 0.03 low; neg working capital; net loss; operating loss",56,"low leverage TL/TA 0.03; low current ratio 0.11; thin cash/CL 0.11; negative ROA -6.6%; net loss",23,"Ohlson 8% Z' 10.95 L/A 0.03 CR 0.11",56,"low leverage TL/TA 0.03; low current ratio 0.11; thin cash/CL 0.11; negative ROA -6.6%; net loss",60,"Small biotech in development stage with cash burn, regulatory hurdles, limited commercial revenue and reliance on financing; elevated near-term bankruptcy risk.",49,4,248595,211.5,102.5,65,"Micro‑cap company with limited revenue and repeated losses; depends on external financing so risk is high.",78,"Alterola Biotech — Pre-revenue biotech with accumulated deficit, going-concern doubts, dependence on financing and regulatory milestones; high probability of failure or bankruptcy within a year without funding.",211.5,95.5
1122,2020385,2024,116884655,957718.0,,789132.0,,,116884655.0,409657.0,442.0,79518.0,,,,,,,,,,-272419.0,,,,79518.0,,,,,,,-74275.0,-115575000.0,116562934,,,,-3520662.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0067513738223379,0.0,,,-0.094122402842617,,,,0.0081937017309928,0.0006803117141424,,,,,,,0,0,0,0.21724161952993,0.58538614977726,,,-4.2645785719263,0.0012843705617303,6.2340868194421,,0.062575138464497,,1,6.0,60,47,"L/A 0.01 low; profit; operating loss; neg operating cash flow",28,"low leverage TL/TA 0.01; positive ROA 0.1%; net profit",51,"Z' 0.22 L/A 0.01 ROA 0.1% CFO/A -0.1%",30,"low leverage TL/TA 0.01; positive ROA 0.1%; net profit",30,"Early-stage SPAC with no operating revenue, dependence on completing a business combination and limited cash (trust account) heighten near-term execution and liquidity risk.",72,29,404798,513.5,161,60,"Small public shell or development company with little revenue and uncertain prospects leading to elevated default risk.",60,"SPAC with no operating revenues, limited operating history, reliance on completing a timely business combination and modest cash in trust—substantial risk of failure/liquidation within a year.",506.5,155
7117,1576018,2024,12595600000,,,10346700000.0,,,12871500000.0,2513900000.0,16800000.0,450000000.0,,7900000.0,2105600000.0,,,,,,,,38600000.0,,-36700000.0,-386800000.0,,-402800000.0,-2.51,-2.51,160228588.0,160228588.0,293300000.0,-1304300000.0,-23700000,,969200000.0,,,,,,,,,,,152700000.0,,,,,,,,,,,,,,,,0.82145352345263,0.0,-9.9715025906736,-9.9715025906736,0.028347202489683,7.5984455958549,,,0.0,-0.030709136523865,,,,,,-0.057557792644688,0,0,0,0.037361829239012,0.16623220735076,,,0.52047619803741,-0.09381395090349,3.2,,-0.046529073644765,-4.6886428197148,2,45.0,20,49,"L/A 0.82 elevated; net loss; pos operating cash flow; very large size",45,"negative net income, but positive equity and operating cash",72,"Z' 0.04 L/A 0.82 ROA -3.1% IC -9.97",60,"High leverage, negative ROA, negative interest coverage, and moderate Ohlson probability",15,"Large diversified insurance/reinsurance firm-like XBRL tags; extensive asset mix, regulatory oversight and capital mentions suggest adequate reserves and complexity — low near-term default risk.",18,81,882877,1693.5,267,20,"Global reinsurer with adequate capital and diversified risk exposures; bankruptcy risk is low despite market volatility.",40,"SiriusPoint: Reinsurance/insurance group with complex financial instruments, significant underwriting/catastrophe and market risks and leverage; moderate short‑term distress risk absent stronger capital or underwriting performance.",1689.5,265
2321,81018,2024,24628000000,1562000000.0,,,1925000000.0,,24628000000.0,9742000000.0,0.0,2350000000.0,,,,,,,,,,994000000.0,271000000.0,,37000000.0,727000000.0,,,,,,,1255000000.0,-1880000000.0,610000000,,13000000.0,,,,,,,258000000.0,,,,,21035000000.0,,320000000.0,,,,,,,,,,,,,0.0,0.012993340912782,3.6678966789668,3.6678966789668,,4.6309963099631,0.81142857142857,0.6774025974026,-0.014739321097937,0.029519246386227,,,,,,-0.021887371235517,0,0,0,0.1956527935683,0.48560175410102,,,-4.4295908944523,0.10872543446484,2.3652184505441,12.367583531291,0.16959517622219,-4.8293799965522,5,4.0,10,34,"neg working capital; profit; operating profit; pos operating cash flow",15,"Positive net income, operating cash flow, and strong equity",57,"Z' 0.20 CR 0.81 ROA 3.0% IC 3.67",20,"Positive profitability and low effective leverage",3,"Regulated utility with stable cash flows, investment-grade characteristics, long-dated bonds and regulatory recovery mechanisms reduce short-term default risk.",3,39,319990,293.5,182.5,5,"Regulated utility subsidiary providing essential services; strong parent support and stable earnings make bankruptcy extremely unlikely.",8,"Regulated utility subsidiary of Xcel Energy with stable customer base, regulated cost recovery and large asset base — very low bankruptcy risk.",292.5,181.5
5357,1175535,2024,1113239000,,,693622000.0,,,1113239000.0,413742000.0,50000.0,-216963000.0,,5875000.0,139421000.0,,,,,,,,7903000.0,,422000.0,35270000.0,,35270000.0,0.72,0.71,49256000.0,49950000.0,44431000.0,-6714000.0,-47276000,,6166000.0,,0.0,,,,31707000.0,,,,,,,,,,,,,,,,,,,,,0.62306656522095,0.0,5.5162596482348,9.5282803998482,0.064056503398104,5.622042262432,,,0.0,0.03168232517905,,,,,,-0.0082680281551584,0,0,0,0.20712479159242,0.25412557381559,,,-0.89109104154633,0.12022274641833,3.2,,0.18979543745772,-4.3595041478065,4,8.0,18,36,"profit; pos operating cash flow; low cash vs debt; accumulated deficit",20,"Positive net income and cash flow from operations",57,"Z' 0.21 L/A 0.62 ROA 3.2% IC 5.52",30,"positive ROA, moderate leverage, good interest coverage, distress Altman",25,"REIT with sizable property portfolio and significant secured debt maturities and exposure to bankrupt tenant/partner recoveries; refinancing and litigation risk elevate near-term distress probability.",64,70,505165,615.5,97,50,"Smaller enterprise with limited data and modest operating scale; reliance on financing results in moderate bankruptcy risk.",18,"Established REIT with diversified portfolio and stable cash flows but exposure to real estate cyclicality, leverage and litigation/partner collection uncertainty.",610.5,94
9603,1367644,2024,1823200000,679500000.0,,1173900000.0,651300000.0,,1823200000.0,1611500000.0,100000.0,-21800000.0,,,1117500000.0,,,4900000.0,,339500000.0,188300000.0,-170000000.0,17900000.0,,-7400000.0,-211600000.0,,,-4.22,-4.22,50100000.0,50100000.0,-34100000.0,-381300000.0,481200000,,642600000.0,115800000.0,0.0,,,,,328900000.0,191000000.0,112200000.0,0.0,566600000.0,382800000.0,446500000.0,,,,,,,,,,,,,,0.6438679245283,0.24489907854322,-9.4972067039106,-9.4972067039106,-0.029048470908936,-1.9050279329609,1.0432980193459,0.53830799938584,0.015467310223782,-0.11605967529618,,,,,,-0.07522939668143,0,0,0,0.2878228642792,0.8773083673676,-4.9399209453754,0.0071043313429001,-0.10351109927847,-0.27032360684511,0.83189318141271,,-0.23301996489688,-5.242424967554,3,60.0,17,70,"net loss; operating loss; neg operating cash flow; strong cash vs debt",75,"Net losses, negative cash flow, but positive equity",43,"Ohlson 1% Z' 0.29 L/A 0.64 CR 1.04",50,"Operating losses and negative interest coverage indicate moderate risk",18,"Emergent BioSolutions: biotech with government contracts, restructuring, material litigation/settlement risks and substantial debt but meaningful revenue and market cap; moderate-low near-term risk.",40,13,639395,829,231.5,40,"Pharmaceutical and biodefense firm struggling with product setbacks and losses; debt and regulatory issues create moderate risk.",5,"Emergent BioSolutions is an established, diversified life‑sciences company with government contracts and recent asset sales and refinancing; low near‑term bankruptcy probability.",825,222
9328,1847355,2024,43449980,30375.0,,6861339.0,3100649.0,,43449980.0,-7800614.0,,-6831501.0,,,,,,,,,,-252243.0,,,,2105779.0,,,,,,,-198687.0,0.0,0,,,,14896580.0,,,,,,,,,,,,,,,,,,,,,,,,,0.15791351342394,0.0,,,-0.02895746733983,,0.0097963361863919,0.0097963361863919,-0.070662264976877,0.04846444118041,,,,,,0.017314401965013,0,0,0,-0.67936861713666,-2.2088543818211,-0.8948107691872,0.29011805212182,-3.6179437734506,-0.090604603960692,2.4489282847657,,-0.080129631267955,-10.806573418153,3,90.0,3,68,"L/A 0.16 low; neg working capital; profit; operating loss",85,"negative equity, negative operating cash",46,"Ohlson 29% Z' -0.68 L/A 0.16 CR 0.01",70,"Positive ROA but critical liquidity shortage and low Altman scores",60,"Target Global Acquisition I Corp.: SPAC with litigation over proposed business combination, repeated deadline extensions and uncertain closing — moderate to high near‑term risk if deal fails.",129,2,569224,729,151,50,"Blank‑check company or SPAC with finite life; must complete an acquisition or liquidate, so risk of failing to find target is moderate.",45,"SPAC with repeated extensions, litigation over proposed business combination, reliance on consummating a deal and trust account funds — moderate short-term risk until deal resolves.",721.5,141.5
8569,1771514,2024,1171540000,,,634498000.0,,,1171540000.0,349708000.0,,-58448000.0,,187334000.0,20699000.0,,,,14076000.0,,,6623000.0,7232000.0,,,-403000.0,,-403000.0,-0.03,-0.03,14786099.0,14786099.0,9842000.0,-13213000.0,-11708000,,8717000.0,,13187000.0,,,,10157000.0,,,,,,,,,,,,,,,,,,,,,0.54159311675231,0.0,0.91579092920354,2.3202433628319,0.015511475213476,1.3608960176991,,,0.0,-0.0003439916690851,,,,,,-0.0088320868984245,0,0,0,0.20679382022509,0.45406358115493,,,-1.211371272001,0.017355455212797,3.2,,0.076249142154771,-4.3619173865169,2,10.0,40,50,"net loss; operating profit; pos operating cash flow; low cash vs debt",30,"Minor loss, positive equity and cash flow",60,"Z' 0.21 L/A 0.54 ROA -0.0% IC 0.92",35,"Minimal losses but high leverage indicate moderate risk",15,"Large real-estate/REIT-like filing with extensive property portfolio and diversified rents and financing facilities; leverage present but stable cashflow reduces short-term bankruptcy risk.",45,45,807336,548,209.5,20,"Real‑estate income REIT with diversified triple‑net leases and steady distributions; leverage exists but risk of bankruptcy is low.",25,"ExchangeRight Income Fund (REIT): Diversified net‑lease portfolio with stable cash flows and professional manager, but real estate leverage, refinancing and tenant/market risks elevate but not high near‑term insolvency risk.",547,204
2068,1477845,2024,10208264,10208264.0,,17959110.0,4279110.0,,10208264.0,28323530.0,1052.0,-110259087.0,,,,,,,9969716.0,,7786056.0,-9969716.0,,,0.0,-9737181.0,,,-1.19,-1.19,8194990.0,8194990.0,-11626313.0,,7386,,5754720.0,,8571191.0,,,,,,,1292837.0,,,,,,,,,,,,,,,,,,1.7592717037882,0.0,,,-0.64737690230752,,2.3856044831752,2.3856044831752,0.58081903054231,-0.95385278045317,,,,,,0.069573801302121,0,0,0,-11.103976994016,-36.307966683132,3.8956554375019,0.9800750305189,10.029728641565,-2.4000162515389,0.14418982569613,,-2.2938418540116,-8.3005390810421,0,5.0,5,100,"L/A 1.76 high; negative equity; current ratio 2.4; net loss",95,"liabilities exceed assets, large net loss, negative cash flow",88,"Ohlson 98% Z' -11.10 L/A 1.76 CR 2.39",95,"Negative equity, severe negative ROA, and very high Ohlson probability",70,"Biotech with history of losses, auditor going-concern paragraph, substantial funding needs but late-stage data and upcoming trials—high near-term financing risk.",62,4,502057,590,296.5,65,"Clinical‑stage drug developer with recurring losses and no approved products; dependent on raising additional capital.",70,"Clinical-stage biotech with history of losses, auditor going-concern, needs substantial funding and dependent on one drug's approval; positive Phase data reduces but does not eliminate near-term funding/regulatory risk.",587,268.5
8789,100726,2024,538819000,294060000.0,,215209000.0,71995000.0,,538819000.0,,1808000.0,306792000.0,,,815758000.0,,,80485000.0,,52489000.0,12103000.0,28599000.0,3085000.0,,11657000.0,15171000.0,,,0.82,0.8,18429000.0,18868000.0,380000.0,-41734000.0,17965000,,46960000.0,39631000.0,,0.0,,,,150810000.0,77130000.0,44455000.0,,,218521000.0,,,,,,,,,,,,,,,0.39940870681992,0.0,9.270340356564,9.270340356564,0.001765725411112,0.12317666126418,4.0844503090492,1.9897215084381,0.4121328312476,0.028156022708925,,,,,,0.026235946137466,0,0,0,0.94267374016135,4.9164442976213,-7.6971018529971,0.0004539352953423,-2.1337346720804,0.58744379838127,5.1889596124172,,0.91724343981931,-4.3721874752297,4,50.0,14,14,"L/A 0.40 low; current ratio 4.1; profit; operating profit",20,"Positive net income, equity, and operating cash flow",29,"Ohlson 0% Z' 0.94 L/A 0.40 CR 4.08",20,"Positive ROA and good liquidity",20,"Established manufacturing company with diversified operations (Unifi), facing weak demand and margin pressure but with turnaround plans and access to liquidity; bankruptcy unlikely near-term.",1,15,386866,359,273,30,"Textile manufacturer facing cyclical markets and modest profits; leverage and declining sales give moderate bankruptcy risk.",25,"Mid‑cap textile manufacturer facing weak demand, margin pressure, working capital reliance and modest liquidity — elevated but not imminent risk.",356,272.5
8239,1492422,2024,788730000,766331000.0,,594209000.0,247593000.0,,788730000.0,198662000.0,12000.0,-2837488000.0,,,,,,,670035000.0,277163000.0,387236000.0,-594613000.0,,,669000.0,-652172000.0,,,-6.15,-6.15,106114000.0,106114000.0,-513745000.0,59893000.0,365659000,,551801000.0,1524000.0,380120000.0,,,,,146362000.0,206442000.0,37516000.0,,,4345000.0,,,,,,,,,,,,,,,0.75337441202947,0.0,,,-0.86458636607658,,3.0951238524514,2.5039843614319,0.6576876751233,-0.82686343869258,,,,,,-0.1787369096554,0,0,0,-4.7774616916672,-12.128621844829,-1.8128729131966,0.14029126653501,3.7275001180944,-1.6370136421843,3.0715681436692,,-1.4108156022974,-5.9232737864265,2,7.0,4,67,"current ratio 3.1; net loss; operating loss; neg operating cash flow",75,"Large net loss and negative operating cash flow despite positive equity",51,"Ohlson 14% Z' -4.78 L/A 0.75 CR 3.10",85,"Massive losses and negative cash flows",,,18,0,780865,800.5,319.5,30,"Commercial‑stage biotech with growing revenues but continuing net losses; ample cash balances mitigate near‑term risk.",12,"Apellis Pharmaceuticals — Commercial biopharma with approved products, substantial revenue (SYFOVRE/EMPAVELI) but large losses; strong cash generation potential reduces 1-year bankruptcy risk.",799.5,300.5
