idpk,CIK,year,assets,CurrentAssets,NoncurrentAssets,liabilities,CurrentLiabilities,NoncurrentLiabilities,LiabilitiesAndStockholdersEquity,equity,CommonStockValue,RetainedEarningsAccumulatedDeficit,AccumulatedOtherComprehensiveIncomeLoss,MinorityInterest,revenues,SalesRevenueNet,CostOfGoodsSold,GrossProfit,OperatingExpenses,SellingGeneralAndAdministrativeExpense,ResearchAndDevelopmentExpense,OperatingIncomeLoss,InterestExpense,IncomeBeforeIncomeTaxes,IncomeTaxExpenseBenefit,NetIncomeLoss,PreferredStockDividendsAndOtherAdjustments,NetIncomeLossAvailableToCommonStockholdersBasic,EarningsPerShareBasic,EarningsPerShareDiluted,WeightedAverageNumberOfSharesOutstandingBasic,WeightedAverageNumberOfDilutedSharesOutstanding,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInFinancingActivities,CashAndCashEquivalentsPeriodIncreaseDecrease,CashAndCashEquivalentsAtCarryingValue,PaymentsToAcquirePropertyPlantAndEquipment,ProceedsFromIssuanceOfCommonStock,PaymentsOfDividends,RepaymentsOfDebt,ProceedsFromIssuanceOfDebt,DepreciationAndAmortization,InventoryNet,AccountsReceivableNetCurrent,AccountsPayableCurrent,Goodwill,IntangibleAssetsNetExcludingGoodwill,PropertyPlantAndEquipmentNet,LongTermDebtNoncurrent,ShortTermBorrowings,IncomeTaxesPayableCurrent,EntityRegistrantName,EntityCentralIndexKey,TradingSymbol,EntityIncorporationStateCountryCode,EntityFilerCategory,DocumentPeriodEndDate,DocumentFiscalPeriodFocus,DocumentFiscalYearFocus,DocumentType,AmendmentFlag,CurrentFiscalYearEndDate,TL_TA,Debt_Assets,EBIT_InterestExpense,EBITDA_InterestExpense,CFO_Liabilities,CFO_DebtService,CurrentRatio,QuickRatio,WC_TA,ROA,OperatingMargin,DaysAR,DaysINV,DaysAP,CashConversionCycle,Accruals,DividendOmission,DebtIssuanceSpike,DebtRepaymentSpike,AltmanZPrime,AltmanZDoublePrime,OhlsonOScore,OhlsonOScoreProb,ZmijewskiXScore,SpringateSScore,TafflerZScore,FulmerHScore,GroverGScore,BeneishMScore,PiotroskiFScore,AIExpectedLikelihoodOfBankruptcyBase,AIExpectedLikelihoodOfBankruptcyExtended,AIExpectedLikelihoodOfBankruptcyBaseStrongerModelGPT,AIExpectedLikelihoodOfBankruptcyBaseStrongerModelGPTExplanation,AIExpectedLikelihoodOfBankruptcyBaseStrongerModelGROK,AIExpectedLikelihoodOfBankruptcyBaseStrongerModelGROKExplanation,AIExpectedLikelihoodOfBankruptcyExtendedStrongerModelGPT,AIExpectedLikelihoodOfBankruptcyExtendedStrongerModelGPTExplanation,AIExpectedLikelihoodOfBankruptcyExtendedStrongerModelGROK,AIExpectedLikelihoodOfBankruptcyExtendedStrongerModelGROKExplanation,AIExpectedLikelihoodOfBankruptcyAnnualReport,AIExpectedLikelihoodOfBankruptcyAnnualReportExplanation,BankruptcyIndicatingWordsCount,SolvencyIndicatingWordsCount,TotalCharactersCount,BankruptcyIndicatingWordsCountAdvanced,SolvencyIndicatingWordsCountAdvanced,AIExpectedLikelihoodOfBankruptcyAnnualReportStrongerModelGPT,AIExpectedLikelihoodOfBankruptcyAnnualReportStrongerModelGPTExplanation,AIExpectedLikelihoodOfBankruptcyAnnualReportMoreCharacters,AIExpectedLikelihoodOfBankruptcyAnnualReportMoreCharactersExplanation,BankruptcyIndicatingWordsCountAdvancedRobust,SolvencyIndicatingWordsCountAdvancedRobust
6050,1627475,2024,1037541000,883371000,,656466000,293003000,,1037541000,259517000,14000,-294062000,,,,,,457916000,550540000,,154553000,-92624000,,,536000,-89885000,,-89885000,-0.69,-0.69,130517920,130517920,11497000,-69468000,1143000,,129384000,1248000,,,,,,,103061000,5063000,118219000,,27140000,356087000,,,,,,,,,,,,,,0.52511486753609,0.29541445989767,,,0.24136169597445,,3.393971680084,3.393971680084,0.53038470204595,0.17793305288075,,,,,,0.055152292817655,0,0,0,0.87246178210423,4.5793901150793,-8.7788483345956,0.00015393158953687,-2.0939681062873,0.71151601212598,,,1.1124826483374,,6,13,2,17,"operating loss; net loss; accum. deficit",30,"small net loss, positive equity and operating cash",38,"low Altman Z (0.06",40,"Negative ROA but good liquidity and low Ohlson probability",6,"Large, profitable marketplace with strong cash, low leverage and network effects; very low one-year bankruptcy probability.",1,48,435036,512.5,240.5,60,"Upwork has a history of net losses and reported an accumulated deficit of $78.5 million as of December 31 , 2024; profitability remains uncertain, so bankruptcy risk is moderate‑high.",8,"Upwork: Market leader with strong gross services volume, recurring revenue, positive scale and ample liquidity indicators; competitive/AI risks exist but bankruptcy within a year is unlikely.",508.5,233
5720,731012,2024,790652000,571696000,,,216928000,,790652000,445171000,763000,185010000,,,,,,,,140344000,,,,,10310000,34243000,,,0.46,0.46,74336000,74351000,-8167000,2580000,-38928000,,26279000,5210000,106000,,,,,,344864000,83224000,75529000,,,,,,,,,,,,,,,,,0,0,,,,,2.8909928484993,2.8909928484993,0.45355966575815,0.049168381557902,,,,,,0.010880970789947,0,0,0,,,,,-4.5096937456166,0.6696260208378,,,1.0290728650227,,5,30,5,30,"low leverage TL/TA 0.00; healthy current ratio 2.64; ample cash/CL 2.64; positive ROA 4.3%; net profit",24,"low leverage TL/TA 0.00; healthy current ratio 2.64; ample cash/CL 2.64; positive ROA 4.3%; net profit",35,"low leverage TL/TA 0.00; healthy current ratio 2.64; ample cash/CL 2.64; positive ROA 4.3%; net profit",26,"low leverage TL/TA 0.00; healthy current ratio 2.64; ample cash/CL 2.64; positive ROA 4.3%; net profit",8,"Large, diversified revenue base, profitable service contracts, Nasdaq-listed, stable customer mix though exposure to customer Genesis; low immediate distress indicators.",11,20,287137,375,93.5,30,"Healthcare Services Group provides housekeeping and food services to nursing homes; stable revenues but margin pressure yields moderate bankruptcy risk.",5,"Large established public healthcare services company with diversified contracts, positive market cap (~$620M mid-2024), historical profitability, manageable credit risk exposure to healthcare customers; main risks are customer concentration and receivable reserves.",371,92
297,916789,2024,2913715000,892041000,,1424904000,412158000,,2913715000,1239347000,2399000,1164188000,,,,,,953187000,,680257000,54000000,272550000,12844000,,36202000,223764000,,,9.27,9.17,24142000,24410000,140823000,-438914000,286352000,,29073000,,,,,,,455485000,377604000,190598000,1066479000,553883000,351793000,928348000,,,,,,,,,,,,,,0.4231560242963,0.2323032090923,4.9107509657967,4.9107509657967,0.2548052748131,5.7677753698295,1.8719995741009,0.99359376767648,0.13848515230277,0.059392902612606,,,,,,-0.047797269179466,0,0,0,1.3402556495418,4.431586949067,-8.2248801264742,0.00026783270831785,-2.1477907249714,0.42446949259183,,9.7785209714206,0.59704161244435,,6,9,14,40,"moderate leverage TL/TA 0.49; healthy current ratio 2.16; positive ROA 7.7%; net profit",32,"moderate leverage TL/TA 0.49; healthy current ratio 2.16; positive ROA 7.7%; net profit",45,"moderate leverage TL/TA 0.49; healthy current ratio 2.16; positive ROA 7.7%; net profit",34,"moderate leverage TL/TA 0.49; healthy current ratio 2.16; positive ROA 7.7%; net profit",10,"Large established consumer products company with diversified segments, credit facilities and no obvious distress in excerpt.",17,38,451660,530.5,212,20,"Helen of Troy sells branded consumer products (Oxo, Hydro Flask) and maintains solid profitability; low bankruptcy risk.",5,"Stable large-cap consumer products company with diversified brands, positive market cap, completed strategic initiatives and liquidity access; risks are operational/supply-chain but low near-term insolvency risk.",523.5,211.5
1122,1746473,2024,512154000,505502000,,38578000,28524000,,512154000,199059000,6000,-499748000,,,,,,,136885000,,96936000,-127200000,311000,,0,-123321000,,,-2.94,-2.94,42015908,42015908,-94631000,-150204000,226854000,,63234000,1760000,,,,9850000,,,,4531000,,,3567000,,,,,,,,,,,,,,,0.23395448785612,0,-734.29260450161,-734.29260450161,-1.6744519102382,-500.00964630225,10.905653561322,10.905653561322,0.8289377224782,-0.52980105756659,,,,,,-0.12056059654407,0,0,0,-1.3329811452684,-0.82153903670973,-3.3926181564813,0.032526963728471,-0.53873204592516,-0.91236700432549,,,-0.52509920166067,,1,90,88,23,"operating loss; net loss; neg. operating cash flow",70,"negative net income, negative cash flows, accumulated losses",35,"low Altman Z (1.24",30,"Negative ROA but excellent liquidity and low Ohlson probability",55,"Pliant Therapeutics (biotech) has high cash burn, recent trial discontinuation (BEACON‑IPF) and need for additional financing — substantial near-term bankruptcy risk without new funding.",12,3,545723,709.5,236.5,75,"PLRX is a clinical‑stage biotech company with no marketed products and significant cash burn; high bankruptcy risk.",30,"Clinical‑stage biopharma (Pliant) with recent trial discontinuation and R&D costs but notable cash runway risk moderate; early‑stage pipeline and partnerships mitigate some risk.",705.5,216
8657,1806201,2024,296368000,275725000,,218281000,47252000,,296368000,78087000,1282000,-328759000,,,,,,169000,65547000,,4462000,-65378000,2387000,,70405000,-135010000,,-135010000,-1.13,-1.13,119179766,119179766,17598000,-3896000,-6447000,,243164000,165000,,,,,,,5055000,953000,,,729000,132217000,,,,,,,,,,,,,,0.73652013712682,0.44612441289208,-27.389191453708,-27.389191453708,0.080620851104769,7.3724340175953,5.835202742741,5.835202742741,0.77090981482481,-0.45554850726124,,,,,,-0.45527106748906,0,0,0,-0.92197582307111,0.33408127115666,-3.1750746010547,0.040114559317424,1.9714738752694,0.11680319737623,,,0.58537653862765,,3,88,55,11,"moderate leverage; equity cushion; ample liquidity",15,"positive net income, positive equity",20,"low Altman Z (1.28",10,"Strong positive ROA, excellent liquidity, and very low Ohlson probability",8,"Stable Nasdaq-listed fintech with diversified insurer partners, recurring revenue, positive market cap; concentration risks noted but no immediate liquidity distress.",5,49,312235,648.5,315.5,40,"LoanPro Holdings (LPRO) provides loan-servicing software; growing revenues but relatively small and leveraged, giving moderate risk.",12,"NASDAQ-listed fintech (Open Lending) with scale, recurring revenue and diversified lender/insurer ecosystem though exposed to underwriting/model and regulatory risks — short-term bankruptcy unlikely.",644.5,307.5
8943,1300514,2024,20666000000,4290000000,,17506000000,5801000000,,20666000000,2884000000,1000000,3455000000,,276000000,2896000000,,,,,1150000000,228000000,590000000,727000000,,208000000,324000000,,,0.45,0.45,735000000,737000000,441000000,-182000000,-36000000,,3650000000,1567000000,,0,,,1308000000,41000000,417000000,164000000,102000000,,11993000000,,,,,,,,,,,,,,,0.84709184167231,0,0.81155433287483,2.6107290233838,0.02519136296127,0.60660247592847,0.73952766764351,0.73245992070333,-0.073115261782638,0.015677925094358,,,,,,-0.0055131467345208,0,0,0,0.24707517638199,0.43021189334054,-5.8370403579968,0.0029089776720601,0.46083094527814,0.012337656053421,,,0.033290815832769,,4,34,,42,IC<1,15,"Positive equity, net income, and operating cash flow",49,"high leverage TL/TA 0.80, EBIT cov -1.1x, EBITDA cov 0.3x",40,"Low interest coverage and low Altman scores indicate moderate risk despite positive net income",,,9,43,563709,502.5,187,30,"Las Vegas Sands generates substantial cash flow from casinos in Macao and Singapore; low–moderate bankruptcy risk due to leverage.",10,"Large diversified casino/resort operator (Las Vegas Sands) with strong cash flows, global scale and sizeable market cap; regulatory and regional risks exist but bankruptcy within a year is unlikely.",499,183
4730,875729,2024,297,648749,,10154334,1600000,,7593633,4194105,0,-127236663,,37573,,,,,895267,,28443,-895267,,,0,-919427,,-919427,-0.02,-0.02,43451846,43451846,-1315892,-322694,376125,,,322694,,,,,330,,,214235,,,6851009,,,,,,,,,,,,,,,,0,,,-0.1443384360159,,0.013014942129664,0.013014942129664,,,,,,,,,0,0,0,,,,1,,,,,,,2,4,7,73,"debt > assets; negative working capital; operating loss",95,"low assets, high liabilities, net loss",100,"low Altman Z (< -10",100,"Insanely high leverage, massive negative ROA, and extreme distress scores",70,"No meaningful revenue, large one-time impairment, cash dropped to ~$52k, $5.8M current liabilities, lender default and mechanics liens; ongoing management turnover and urgent financing needs.",35,1,417256,230.5,163,75,"Bion Environmental Technologies is a micro‑cap company with minimal revenue and recurring net losses; high bankruptcy risk.",65,"Small clean-tech biotech with severe liquidity shortfalls (cash ~$52k), large write-downs, creditor defaults, mechanics liens, management turnover and reliance on uncertain bridge financing—high near-term bankruptcy risk.",228,160
836,1424768,2024,992298,584090,,4317774,4074487,,992298,-2940871,3273,-32820490,,,,,,330195,296987,277104,5508,33208,12000,,,6862,2270590,-155323,0,0,32527172,32527172,24621,288,-14139,,57291,3482,,,,,14375,234145,215231,117801,,,252404,,,,,,,,,,,,,,,4.6970445348591,0,-0.76208333333333,4.198,0.012821551981571,5.0091666666667,0.15472308393359,0.10530979020995,-3.807994453556,-0.10740223841494,,,,,,-0.16811569446573,0,0,0,-31.307009826343,,26.26435639709,0.99999999999608,22.9570828139,-3.9503624024037,,,-6.255660720136,,3,8,25,100,"L/A 4.35, CR 0.14, ROA 0.7%",85,"Negative equity, minimal activity, low cash flows",90,"Low Altman Z' -30.7 ; High Zmijewski X 20.47 ; Leverage TL/TA 4.35",100,"High leverage and negative equity signal high risk",,,28,8,140354,171,42.5,70,"Small reporting company with limited operations and recurring losses; high bankruptcy risk.",25,"Vycor Medical is small medical device company with recurring losses, working capital deficit (~$3.8M), reliance on related-party support and debt maturing 2025—elevated but not imminent bankruptcy risk.",169,42.5
506,1328581,2024,3458646000,2056814000,,,594116000,,3458646000,1352619000,450000,1780369000,,,,,,,,,,1157849000,6361000,,288723000,857658000,,96733000,21.7,21.56,39526000,39772000,1041219000,-625456000,-166326000,,949574000,114117000,,,,,,712369000,,,170254000,190743000,932633000,445280000,,,,,,,,,,,,,,0,0.13241801243729,77.037887124666,77.037887124666,,68.907404496148,3.343997333409,1.9197540495305,0.3923721346015,0.11169819518885,,,,,,-0.018150479442896,0,0,0,,,,,-4.7892658890162,0.85063948503331,,14.47499898204,1.1976994954269,,5,10,3,25,"low leverage TL/TA 0.00; healthy current ratio 3.46; ample cash/CL 2.26; positive ROA 24.8%; net profit",20,"low leverage TL/TA 0.00; healthy current ratio 3.46; ample cash/CL 2.26; positive ROA 24.8%; net profit",30,"low leverage TL/TA 0.00; healthy current ratio 3.46; ample cash/CL 2.26; positive ROA 24.8%; net profit",22,"low leverage TL/TA 0.00; healthy current ratio 3.46; ample cash/CL 2.26; positive ROA 24.8%; net profit",10,"Large integrated manufacturing/distribution company with strong revenues and scale but material indebtedness and commodity exposure; low near-term bankruptcy risk absent severe market shocks.",5,33,351934,250.5,178,25,"Boise Cascade produces building materials and has benefited from housing demand; solid balance sheet yields low bankruptcy risk.",8,"Well‑established industrial/wood-products company with sizable revenue, integrated model and investment-grade customers but cyclical commodity exposure and leverage raise modest near‑term bankruptcy risk.",242.5,176
3795,1053352,2024,5157580000,,,4521194000,,,5194095000,598028000,506539000,179092000,,,,,,,,,,,7016000,,27811000,66555000,,,1.1,1.09,60908221,61090290,69853000,-669487000,-399979000,,,783000,,,,,,,,,167631000,,9857000,,,,,,,,,,,,,,,0.8778164274759,0,9.0778221208666,9.0778221208666,0.0078645420368863,5.5545895096921,,,0,0.0071794432105121,,,,,,0.00028729319894703,0,0,0,0.12168737939185,0.33040138079184,,,,,,,0.095290891453437,,2,8,3,65,"moderate-high leverage TL/TA 0.88; positive ROA 1.3%; net profit",52,"moderate-high leverage TL/TA 0.88; positive ROA 1.3%; net profit",70,"moderate-high leverage TL/TA 0.88; positive ROA 1.3%; net profit",52,"moderate-high leverage TL/TA 0.88; positive ROA 1.3%; net profit",6,"Regional bank with diversified loan portfolio, regulatory compliance and adequate liquidity references—low short‑term bankruptcy risk.",13,62,596138,831.5,248,30,"Heritage Commerce Corp. is a community bank with consistent profitability but exposure to credit cycles; moderate bankruptcy risk.",,,826.5,242.5
7645,1845123,2024,24524527,148349,26906183,3170274,1752272,30725362,24524527,163250,,-2922487,,19891093,1420030,,,,5767389,,,-1218706,,,,1110240,53219200,-58379761,-1.84,-1.84,31643646,31643646,-282164,0,0,,148349,,,,,,213514,,1225297,2015734,,,,,,,,,,,,,,,,,,0.4010003250705,0,,,-0.50716380908075,,13.184395497943,13.184395497943,0.3472706925718,0.013362444970212,,,,,,0.3346828345376,0,0,0,-4.1494093322981,-11.161486270939,-6.6535630746886,0.001287759150533,-2.0216915674723,-0.18002252120321,,,0.033571318276857,,2,70,40,17,"negative working capital; operating loss; current ratio <1",80,"large net loss relative to assets, negative operating cash, low liquidity",33,"low Altman Z (-1.10",60,"Severe negative ROA, low liquidity, and negative cash flows despite low Ohlson probability",25,"Energy developer with substantial assets and contracts (Shell GSA), but development-stage with financing and execution risk; moderate near-term risk.",5,2,490295,414.5,209.5,80,"Swiftmerge Acquisition is a SPAC with no operating business; if no merger is completed the company will liquidate, implying high bankruptcy risk.",40,"AleAnna is a development-stage energy company with no material operating cash flow, significant capital needs, project, permitting and country risks (Italy); production recently commenced but dependency on financing and execution raises substantial near-term default risk.",411.5,200
2816,1423689,2024,71596000000,,,63339000000,,,71596000000,10291000000,7000000,-8148000000,,,,,,,74000000,,,,449000000,,,-1190000000,,-1295000000,-2.41,-2.41,537000000,537000000,1013000000,11188000000,-11392000000,,1018000000,,526000000,869000000,,,,,,,526000000,,,,,,,,,,,,,,,,,0.88908708742828,0,2.9220489977728,2.9220489977728,0.001098999399384,0.19153674832962,,,0,0.0098051468499688,,,,,,0.009736171065904,0,0,0,0.016391101001298,-0.085674125017633,,,,,,,0.10758501391808,,2,2,50,56,"high leverage; liquidity n/a; large scale",55,"Net loss but positive operating cash flow and equity",89,"low Altman Z, Zmijewski>0, negative EBIT/interest",80,"High Ohlson probability despite large assets",12,"AGNC is a large, regulated mortgage REIT with substantial assets, leverage and interest-rate/credit sensitivity; market risk is meaningful but bankruptcy within a year remains unlikely absent severe market shock.",29,46,394128,529,94,50,"AGNC Investment Corp. is a mortgage REIT with high leverage and interest‑rate sensitivity; moderate‑high bankruptcy risk.",2,"Large, liquid mortgage REIT with diversified Agency RMBS portfolio, established funding/hedging operations and strong market capitalization—bankruptcy within a year is very unlikely.",525,92
1793,1138476,2024,11823890,11682897,,1020271,1008301,,11823890,11317291,12800,10374746,,,1312643,,,,1230187,,,82456,0,,51163,131109,,767928,0.01,0.01,12800000,12816000,-41382,-209,0,,2565992,209,,0,,,,,1020580,159789,,,77394,,35305,,,,,,,,,,,,,0.059970386404417,0.0028396653594527,240.04025900901,240.04025900901,0.90542381974249,190.05743243243,16.544090665236,16.544090665236,0.9321851234995,0.071068768643724,,,,,,0.017191131536356,0,0,0,8.2318943454135,25.98666543746,-11.309104780361,1.2260632465422E-5,-4.2118018937306,1.1706866770108,,,1.8274095728051,,5,1,1,11,"low leverage TL/TA 0.09; strong current ratio 11.59; ample cash/CL 2.54",15,"Positive operating income, net income, and high liquidity",18,"Low Ohlson 0%; X safe -3.81; F-score 2",10,"small positive ROA, high liquidity, safe Altman scores, low Ohlson prob",20,"Established revenue-generating business with diversified services, customer concentration risk and some contract/transition issues but no going-concern signals; low short-term bankruptcy risk.",4,24,261214,296,120.5,30,"Pacific Financial Corp. operates a small bank with steady earnings; moderate bankruptcy risk.",30,"Small public healthcare services provider with customer concentration (3 clients ~43%), limited scale, key-person risk and recent client loss; moderate liquidity and concentration risks.",293.5,120.5
3344,1874315,2024,76382000,26550000,,24707000,21392000,,76382000,106198000,0,-283833000,,,,,,,,9867000,5827000,-36311000,,,2124000,,,-29851000,-0.33,-0.33,89326172,89326172,-26313000,-9928000,-19000,,23476000,9928000,0,,,,,,901000,,,,41130000,36430000,,,,,,,,,,,,,,1.8596391694088,0.59052373928126,,,-0.3128404940596,,0.80482943877993,0.80482943877993,-0.10952975312444,0,,,,,,0.34921623383574,0,0,0,-8.3953094823533,-28.033842346366,1.123685949435,0.75467178196934,6.3031625833854,-2.7108027102819,,,-3.0043586098458,,0,40,55,44,"neg. operating cash flow, very small scale",80,"Significant losses, negative cash flow, and negative retained earnings",48,"low Altman Z, low F-score 0, Zmijewski<0",45,"Losses but adequate liquidity and low debt reduce risk to moderate",12,"Satellogic: small market cap, early commercial revenue growth, recent $30M secured convertible notes and equity sales facility reduce near-term distress risk but capital-intensive launches remain; low near‑term bankruptcy probability.",70,8,515288,552.5,250.5,80,"Satellogic or similar space‑data company is early stage with significant cash burn and minimal revenue; high bankruptcy risk.",35,"Early‑stage NewSpace EO company with innovative tech but limited revenues, concentrated customers, recent workforce cuts, convertible notes and high cash burn—material short‑term financing/default risk.",552.5,240
4587,1041803,2024,1808400000,877107000,,898565000,634477000,,2005608000,991073000,3000,817559000,,,,,,,,,,167066000,2749000,,51858000,104534000,,103289000,3.38,3.38,30591000,30600000,121829000,-74756000,-12209000,,237710000,120660000,,26559000,,,,471407000,,453229000,43303000,,850328000,103556000,8679000,,,,,,,,,,,,,0.44481715968901,0.050650271370756,80.372499090578,80.372499090578,0.23072391797975,75.514368861404,1.2237733552109,0.446474884878,0.075245687187484,0.068658432763433,,,,,,-0.034115614966306,0,0,0,1.2287767239302,3.8191164454846,-7.9120638551918,0.00036616368933086,-2.0686100437873,0.41284695065096,,13.227828685992,0.55188440960422,,6,3,3,28,"moderate leverage; equity cushion; adequate liquidity",10,"positive net income, positive equity",28,"low Altman Z (1.23",20,"Positive ROA, good interest coverage, and very low Ohlson probability",8,"Established Nasdaq Global Select retailer (PriceSmart) with strong regional operations and scale; low near‑term bankruptcy risk despite macro risks.",3,68,455873,398,279,20,"PriceSmart operates membership warehouse clubs in Latin America and the Caribbean; stable cash flows and low debt give low bankruptcy risk.",5,"PriceSmart: Large, profitable, long‑running regional retailer with strong membership revenue, positive scale and liquidity; main risks are FX and country/political exposure, but near‑term bankruptcy unlikely.",397,272
5797,1858007,2024,60448458,292167,,3000878,940308,,60448458,9032988,185,-2097374,,,,,,,,,,-561790,,,171120,-247329,,,,,5750000,,-576054,-536707,445000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.090007882693823,0,,,-0.21390208533867,,0.030920256916395,0.030920256916395,-0.051406379939896,0.028596988864336,,,,,,0.047849862669463,0,0,0,-0.5404166897297,-1.6748127518341,-6.164696959517,0.0020979447414652,-3.9155178375071,-0.099530393024712,,,-0.079927759837072,,2,30,8,48,"CR 0.31<1, loss-making, neg. operating cash flow",50,"Positive equity but net losses and low liquidity",49,"low leverage TL/TA 0.05, weak liquidity CR 0.31x, negative ROA -0.4%",25,"Low debt and positive equity, but losses and low liquidity pose some risk",45,"Goldenstone Acquisition (SPAC): blank-check company with limited operating assets, dependency on completing a business combination and trust-account mechanics — moderate short-term risk if combination fails.",41,15,284876,209.5,109,75,"Goldenstone Acquisition (SPAC) has no operations and depends on closing a merger; high bankruptcy/liquidation risk.",12,"SPAC with $55.5M trust, minimal operating cash ($30k outside trust) and $1.79M working capital loans but no commercial operations; low near-term bankruptcy risk given trust protection and limited liabilities.",205.5,105.5
1980,1326200,2024,1141902000,157272000,984630000,227256000,35286000,191970000,1141902000,913256000,425000,-641117000,,1390000,536934000,,,,,,,167238000,2029000,,,158576000,,,3.74,3.7,42412722,42915496,189323000,-55015000,-190739000,,46542000,3566000,,,,,,26749000,17815000,10650000,,,7071000,190169000,,,,,,,,,,,,,,0.12149702537001,0.077772898404508,42.90241498275,42.90241498275,0.98812064748314,62.51798915722,2.4099852434825,1.8631578947368,0.05425884107734,0.072308210660211,,,,,,-0.045893025439117,0,0,0,2.8742013393203,6.7472578381655,-10.871813694053,1.8985544583103E-5,-3.923213962388,0.30881100925419,,4.6396175546954,0.42581141621916,,5,10,4,0,"accum. deficit; low leverage; strong equity buffer",10,"positive net income, positive equity",15,"low Altman Z (1.74",10,"Positive ROA, strong liquidity, good interest coverage, and very low Ohlson probability",8,"Established drybulk shipping company with sizeable fleet, strong liquidity (cash + revolver), low debt balance and dividend history—bankruptcy unlikely.",16,41,475585,465,170.5,45,"Genco Shipping & Trading operates in volatile freight markets; profitability depends on spot rates, giving moderate‑high bankruptcy risk.",8,"Large, well-capitalized NYSE drybulk shipowner with strong liquidity ($381m) low net debt and diversified fleet—very low 1-year bankruptcy risk.",462,169.5
5753,1639068,2024,16835820,36164,,18018592,1793854,,16835820,-997353,26237,-2120903,,,,,,,177363,,,231475,228804,,,-3727,,,0,0,26237125,26237125,146430,-106984,-43033,,,328553,,,,,56022,,2100,21250,,,16793056,,,,,,,,,,,,,,,1.0614387115397,0,4.9086335903218,5.8483287005472,0.0084754466722893,0.823385954791,0.005492023627023,0.005492023627023,-0.12332375987777,-0.0088931663959533,,,,,,-0.019833601593333,0,0,0,-0.039416945361515,-0.86853623325652,10.662696319728,0.99997659871731,1.7902418726528,0.037623236254562,,,0.03621749963052,,4,45,5,100,"near-insolvent leverage; negative equity; weak current ratio",95,"Negative equity and severe liquidity issues with current ratio approximately 0.02",76,"high Ohlson prob, low Altman Z, Zmijewski>0",80,"Liabilities exceed assets and negative equity indicate high risk",40,"Small real-estate issuer with limited operating history, monthly burn ~$30k, reliance on majority shareholder support and need for financing; moderate near-term risk.",29,5,238818,146,78,70,"Small reporting company with limited revenue and consistent losses; high bankruptcy risk.",40,"Hubilu Venture Corp is a microcap with limited cash ($9.8k), negative working capital, small revenues and reliance on shareholder loans—meaningful near-term going-concern risk.",143,75.5
3355,1703625,2024,368817,206722,,1167938,1167938,,368817,-870940,43816,-4275583,,,85000,,,85000,107253,,8349,-107253,41106,,,-148359,,,,,,,-92488,-148225,50000,,,,50000,,,,,,,12942,,,161095,,2700,,,,,,,,,,,,,0.59387452180218,0.049277958234549,-4.5508552539254,-4.5508552539254,-0.32604635140566,-2.6564950961284,0.19780873825426,0.19780873825426,-0.47640095196314,-0.40459910940984,,,,,,-0.3488272997239,0,0,0,-3.485614243603,-13.875973504949,-0.10948465992054,0.47265614354961,0.90657200156975,-1.5090414563127,,,-1.8517274675917,,4,14,4,100,"liabilities>assets; negative equity; weak current ratio",90,"Negative equity, net loss, and negative operating cash flow",100,"high Ohlson prob, low Altman Z, Zmijewski>0",95,"High leverage, losses, and low liquidity",85,"NAPC Defense (formerly Treasure & Shipwreck): thinly traded microcap, sustained losses, working capital deficit, auditors cite substantial doubt about going concern and urgent financing need.",33,1,113915,101.5,19.5,80,"Blank‑check/biotech entity with little or no operations; high bankruptcy risk.",75,"Small, cash‑strained shell with recurring losses, working capital deficit, convertible debt in default, substantial doubt expressed by auditors, and immediate liquidity needs — high near‑term bankruptcy risk.",100.5,18.5
9328,1444380,2024,553841000,476002000,,322833000,102943000,,553841000,231008000,38000,-812849000,,,,,,269528000,395757000,309769000,51511000,-126229000,1613000,,1093000,-113439000,,-113439000,-3.06,-3.06,37088476,37088476,-19439000,14627000,-4205000,,94539000,9786000,,,,,,103268000,71884000,24457000,0,24408000,26562000,187666000,0,,,,,,,,,,,,,0.58289834085956,0.3388445420256,-78.257284562926,-78.257284562926,-0.060213794748368,-12.051456912585,4.6239375188211,3.6207804318895,0.67358501808281,-0.20482232265217,,,,,,-0.15804242598486,0,0,0,-1.1677420434615,-1.1460958564496,-5.4786208703954,0.0041577248614316,-0.037283255090457,-0.0059083022022566,,,0.39586775807497,,1,50,5,1,"accum. deficit; strong equity buffer; solid liquidity",20,"small positive net income, positive equity",29,"low Altman Z (-0.02",20,"Small positive ROA, good liquidity, and very low Ohlson probability",10,"Established medical device company with multi-year revenues, FDA approvals, acquisition pending — low near-term bankruptcy risk.",12,30,660350,798,331.5,40,"Nevro, a medical device maker, has revenue growth but ongoing losses; moderate bankruptcy risk.",60,"Mid‑cap medtech with recurring revenue but volatile share price, recent M&A (pending cash acquisition at low price) and leverage/convertible debt exposure raising near‑term execution and financing risk.",792,318.5
